line,start_time,end_time,text
194,"00:15:04,560","00:15:06,728",It's Shizuka!
195,"00:15:06,729","00:15:08,855",Let's play house.
196,"00:15:10,733","00:15:13,360","Come on, I'll take you home."
197,"00:15:17,698","00:15:20,283","Nobita is very whiny, huh."
198,"00:15:22,745","00:15:26,248",I took the candy.
199,"00:15:30,378","00:15:32,254",Why are you making fun of me?
200,"00:15:32,255","00:15:34,172",Stop it. They're just kids!
201,"00:15:34,257","00:15:37,717",Yesterday they pushed me down at school!
202,"00:15:37,718","00:15:40,178",Don't mix the past with the present!
203,"00:15:47,895","00:15:49,437",Grandma!
204,"00:16:02,785","00:16:05,787",Grandma is alive...
205,"00:16:05,788","00:16:07,289",Grandma is alive... Grandma is walking...
206,"00:16:15,673","00:16:18,800","Dad, go to work first, okay."
207,"00:16:18,801","00:16:21,678","Okay, be careful."
208,"00:16:22,430","00:16:23,888",Here's your lunch.
209,"00:16:23,889","00:16:25,015",Thank you.
210,"00:16:25,016","00:16:32,105","Wow, wow...
Nobita and Shizuka are very close, huh."
211,"00:16:32,106","00:16:33,023",Grandma!
212,"00:16:34,317","00:16:36,318","Have you bought fireworks, haven't you?"
213,"00:16:36,819","00:16:41,823","Forgive me. Grandma has
been around to all the toy stores."
214,"00:16:42,908","00:16:46,953",But they only sell fireworks in summer.
215,"00:16:46,954","00:16:48,955","Don't want, don't want!"
216,"00:16:48,956","00:16:50,498",Forgive me.
217,"00:16:50,499","00:16:52,584","You don't sulk like that, please."
218,"00:16:52,585","00:16:55,003",I want fireworks!
219,"00:16:55,004","00:16:57,714","Yes, sorry, yes."
220,"00:16:57,715","00:17:02,052",Shut up! I hate Grandma! Get in the house!
221,"00:17:02,053","00:17:03,428",Yes yes.
222,"00:17:07,933","00:17:10,226",I don't like Nobita like that!
223,"00:17:16,317","00:17:19,361","Hey, me! Don't be so
mean to Grandma, please!"
224,"00:17:25,326","00:17:27,160",What are you doing?
225,"00:17:28,371","00:17:30,872",Why are you teasing my son?
226,"00:17:32,666","00:17:38,129","Um, er... all of this has a reason..."
227,"00:17:38,130","00:17:39,631",Reason?
228,"00:17:41,217","00:17:44,636",Actually I am Nobita.
229,"00:17:45,513","00:17:47,639","Nobita is this kid, you know."
230,"00:17:47,640","00:17:52,811","No, I'm from the future..."
231,"00:17:52,812","00:17:54,145",What a pity...
232,"00:17:55,147","00:17:56,898",What a freak.
233,"00:17:57,733","00:18:01,528",That's not it... Wait!
234,"00:18:02,822","00:18:06,116",See? How could they believe.
235,"00:18:06,117","00:18:10,912","Satisfied, right?
You saw Grandma, let's go home."
236,"00:18:18,546","00:18:21,214","Okay, let's go."
237,"00:18:21,215","00:18:22,632",Once again!
238,"00:18:29,724","00:18:32,517","Ah, you were that weird kid earlier!"
239,"00:18:32,518","00:18:33,768",Mother!
240,"00:18:38,232","00:18:40,066",Is he really here?
241,"00:18:40,067","00:18:42,360","Geez, to enter the house."
242,"00:18:42,445","00:18:44,237",How scary.
243,"00:18:44,238","00:18:45,447","Here, here."
244,"00:18:47,533","00:18:49,951",Whose child is he?
245,"00:18:53,622","00:18:58,793","Grandma, did a strange
child come into this room?"
246,"00:18:58,794","00:19:00,462",No.
247,"00:19:01,255","00:19:02,630",Hah?
248,"00:19:04,341","00:19:07,844","Seriously, where is he hiding, huh?"
249,"00:19:07,845","00:19:12,724","How about this? Do I
have to go to the police?"
250,"00:19:14,643","00:19:15,727",Thank you.
251,"00:19:22,985","00:19:26,821","Grandma, don't you suspect me?"
252,"00:19:26,822","00:19:27,822",No.
253,"00:19:30,201","00:19:33,620","Grandma, do you really love Nobita?"
254,"00:19:33,621","00:19:37,123","Yes, of course."
255,"00:19:37,791","00:19:44,214","If possible, Grandma wanted
to always be by his side."
256,"00:19:45,716","00:19:51,179","But no way, huh? Grandma is already old."
257,"00:19:51,263","00:19:54,140",Don't talk so pathetic!
258,"00:19:56,018","00:20:02,774","At the very least, Grandma
wants to see him get to school."
259,"00:20:04,527","00:20:09,113","Seeing him wearing a
backpack and going to school..."
260,"00:20:12,034","00:20:14,327",Want to see it just once.
261,"00:20:20,918","00:20:22,126","Wait a minute, please!"
262,"00:20:26,924","00:20:30,218",I have to wait until when? Damnit!
263,"00:20:31,512","00:20:34,305","Doraemon! Backpack, backpack!"
264,"00:20:34,306","00:20:36,683",What the heck? Backpack?
265,"00:20:36,684","00:20:38,977",I want to get my backpack!
266,"00:20:41,647","00:20:43,523","Backpack, backpack!"
267,"00:20:46,318","00:20:47,944",Just stop it already!
268,"00:20:58,706","00:21:00,331",Grandma.
269,"00:21:01,625","00:21:02,959",Oh...
270,"00:21:02,960","00:21:07,964","Maybe you doesn't
believe it, but I'm Nobita."
271,"00:21:09,216","00:21:12,135",That is true.
272,"00:21:12,136","00:21:16,347",From earlier Grandma thought so too.
273,"00:21:17,099","00:21:20,101","You believe it?
Don't doubt it at all?"
274,"00:21:21,312","00:21:25,815",Who doubts Nobita's talk?
275,"00:21:26,817","00:21:27,984",Grandma!
276,"00:21:32,031","00:21:36,618","There, there. You are so spoiled, huh."
277,"00:21:38,203","00:21:46,502","After seeing you in elementary
school, Grandma thought."
278,"00:21:47,963","00:21:54,218",Grandma wants to see your bride just once.
279,"00:21:57,598","00:22:01,517","I understand, Grandma.
I'll show my bride to you."
280,"00:22:03,228","00:22:05,730","Wait for me, yes, Grandma."
281,"00:22:05,731","00:22:06,731",Nobita.
282,"00:22:06,732","00:22:08,232",Doraemon!
283,"00:22:08,233","00:22:10,735",Grandma believes you!
284,"00:22:10,736","00:22:13,613","Yes! Look, I want to show
Grandma a look at the future."
285,"00:22:15,199","00:22:19,243","But is it alright, making
a promise like that?"
286,"00:22:20,245","00:22:22,997",The future can still change!
287,"00:22:22,998","00:22:26,125","But recently we saw my future, right?"
288,"00:22:26,126","00:22:32,423","We can't say for sure that you
are 100% going to marry Shizuka."
289,"00:22:34,510","00:22:36,761",Oh yes. Time Television!
290,"00:22:36,804","00:22:38,262",Take out Time Television!
291,"00:22:38,263","00:22:40,056",Yes yes.
292,"00:22:41,892","00:22:47,146","The wedding venue was at
the Prince Melon Hotel, right?"
293,"00:22:47,147","00:22:49,399",Is it alright?
294,"00:22:58,325","00:23:00,702","It can't be. Not connected, here."
295,"00:23:00,703","00:23:03,413","If he doesn't come quickly
it could be bad, right?"
296,"00:23:03,414","00:23:06,582","What is Nobita doing, anyway?"
297,"00:23:06,667","00:23:09,502","Ah, that's right!"
298,"00:23:09,503","00:23:12,422",Until the last second it was too late.
299,"00:23:12,423","00:23:14,549",How pathetic.
300,"00:23:14,675","00:23:17,802","He couldn't not have come, could he?"
301,"00:23:17,803","00:23:23,891","But there are stories, where the bride
and groom run away on their wedding day..."
302,"00:23:25,978","00:23:28,062","No way, right?"
303,"00:23:28,063","00:23:33,901","Nobita... Nobita, is everything okay?"
304,"00:23:34,528","00:23:35,737",Grandma!
305,"00:23:35,738","00:23:38,072","Good afternoon, I am Doraemon."
306,"00:23:38,157","00:23:41,325","Yes, good afternoon."
307,"00:23:41,326","00:23:43,703",Doraemon who brought me here.
308,"00:23:43,787","00:23:47,707","If so, thank you, yes, good raccoon."
309,"00:23:49,418","00:23:51,794","I'm not a raccoon, you know."
310,"00:23:51,795","00:23:55,214","Grandma wait a little longer, yes."
311,"00:23:55,215","00:23:57,800","I will definitely meet
Grandma with my bride."
312,"00:23:58,302","00:24:01,471",Isn't it a hassle?
313,"00:24:01,513","00:24:05,808",Grandma has made strange wishes.
314,"00:24:05,809","00:24:11,189",It is okay. I just need a little more time.
315,"00:24:11,190","00:24:13,733","A little bit more! But
there is no problem, really."
316,"00:24:13,734","00:24:19,238","Oh, I see? Then just slow down."
317,"00:24:19,281","00:24:19,822",Okay!
318,"00:24:20,324","00:24:27,330",Grandma will wait here.
319,"00:24:31,710","00:24:34,796",We'll be home soon!
320,"00:24:38,008","00:24:40,092",Let's go to wedding day!
321,"00:24:40,093","00:24:44,931","It's about you, so we don't know
what problem you created this time."
322,"00:25:00,906","00:25:04,534","Ah, it's raining."
323,"00:25:04,535","00:25:06,410","Nobita, hurry up!"
324,"00:25:06,411","00:25:07,203",Okay!
325,"00:25:21,760","00:25:23,678",Let's hide there.
326,"00:25:36,191","00:25:40,027",Maybe he got lost inside the hotel.
327,"00:25:40,028","00:25:42,488",Maybe. Let us find!
328,"00:25:42,573","00:25:43,823","Come on, let's follow them."
329,"00:25:44,575","00:25:45,908",Shizuka!
330,"00:25:46,952","00:25:49,453",I can't just stand by.
331,"00:25:51,206","00:25:52,748",How beautiful!
332,"00:25:52,749","00:25:55,084",Just leave it to us!
333,"00:25:55,085","00:25:56,752",Where's Nobita?
334,"00:25:56,753","00:26:01,007","Sorry, Shizuka. Also sorry to your parents."
335,"00:26:01,008","00:26:04,594",It is okay. We're just worried.
336,"00:26:04,595","00:26:06,512","Let's go there, get closer."
337,"00:26:06,513","00:26:07,597",Okay.
338,"00:26:07,598","00:26:13,227","Where is the boy?
Even though he came out before us."
339,"00:26:13,228","00:26:16,397","As long as there is no accident, it's okay."
340,"00:26:16,398","00:26:19,609",But that kid was so careless.
341,"00:26:19,610","00:26:24,655","There is currently no news of
any accidents around here at all."
342,"00:26:27,034","00:26:31,245","I wonder why, Nobita?"
343,"00:26:32,039","00:26:36,751","Um, it looks like you guys are worried."
344,"00:26:36,752","00:26:39,420",But the time is near...
345,"00:26:40,756","00:26:43,925","Geez, why didn't he come?"
346,"00:26:43,926","00:26:47,011","So it's true. He didn't have
confidence in himself, so he ran away."
347,"00:26:47,012","00:26:48,846",It can't be that!
348,"00:26:51,516","00:26:53,851",Nobita will definitely come!
349,"00:26:59,733","00:27:03,945","What is this? How about this?
Troublesome for everyone like this..."
350,"00:27:03,946","00:27:09,617","Will the marriage be canceled?
Do something, please, Doraemon!"
351,"00:27:09,618","00:27:11,911","Only you can replace, right?"
352,"00:27:13,163","00:27:16,165","Before you have to wear
this and become an adult."
353,"00:27:16,166","00:27:18,459","No, no, I can't!"
354,"00:27:18,460","00:27:20,586",There is only this way!
355,"00:27:20,587","00:27:22,254",I can't!
356,"00:27:22,255","00:27:23,631",Get caught!
357,"00:27:31,807","00:27:33,432","I will follow you, really."
358,"00:27:34,226","00:27:37,561",I don't understand anything about marriage!
359,"00:27:37,562","00:27:38,813",Nobita!
360,"00:27:40,065","00:27:43,609",Nobita! What are you doing until this time?
361,"00:27:45,696","00:27:48,698","Nobiita, are you okay? What happened?"
362,"00:27:51,702","00:27:53,703",Um...
363,"00:27:53,704","00:27:58,332","Oh yeah, l-l got lost on the way."
364,"00:28:02,337","00:28:04,297",That's right.
365,"00:28:04,298","00:28:06,132",He really is Nobita.
366,"00:28:07,342","00:28:10,845","Come on, everyone in the
party room. Please enter."
367,"00:28:10,846","00:28:11,929",Please.
368,"00:28:11,930","00:28:13,639","""Small Light""."
369,"00:28:55,766","00:28:57,808","Hey, look at that."
370,"00:29:00,020","00:29:03,773",Nobita's teeth are grinding.
371,"00:29:07,027","00:29:09,320",Is it alright?
372,"00:29:10,739","00:29:12,823","I'm here, really."
373,"00:29:13,992","00:29:16,911",That's very worrying.
374,"00:29:16,912","00:29:19,246","Start, that's it."
375,"00:30:08,672","00:30:16,971","Nobita, do you vow to marry Shizuka
and love her in good times and bad times?"
376,"00:30:16,972","00:30:20,641",Vow to be with her until the end?
377,"00:30:25,605","00:30:28,399","Nobita, do you swear?"
378,"00:30:28,900","00:30:30,025",Are you alright?
379,"00:30:33,405","00:30:36,449","Ah, his head is empty."
380,"00:30:36,450","00:30:38,200",What should I do?
381,"00:30:38,201","00:30:39,034",Oh yes!
382,"00:30:45,792","00:30:47,918","Oh, sorry!"
383,"00:30:50,422","00:30:52,047",It's fine.
384,"00:30:54,134","00:30:57,052",I swear!
385,"00:30:58,430","00:31:00,639",Is it okay if I do it?
386,"00:31:00,640","00:31:03,267","The real one didn't come,
so it can't be helped, right?"
387,"00:31:04,895","00:31:08,481",It feels so weird!
388,"00:31:17,908","00:31:21,285","Now is the time for our bride
and groom to kiss each other."
389,"00:31:21,286","00:31:23,329",Kiss?
390,"00:31:25,916","00:31:29,335",Nobita?
391,"00:31:41,181","00:31:45,184","Wow, all this can be eaten, right?"
392,"00:31:45,185","00:31:49,939","Nobita, you are really relaxed,
after making a fuss like that."
393,"00:31:49,940","00:31:52,441",How delicious!
394,"00:31:53,818","00:31:55,528","Hey, Nobita."
395,"00:31:55,529","00:31:57,821","If you are too excited you
can get caught, you know!"
396,"00:31:57,822","00:31:59,281","Congratulations, yes, Shizuka."
397,"00:31:59,282","00:32:01,116",Thank you.
398,"00:32:05,080","00:32:07,122","Did I catch a cold, okay?"
399,"00:32:09,084","00:32:12,211","Everyone, please pay attention."
400,"00:32:12,212","00:32:17,341","Our bride and groom are
going to cut the cake now."
401,"00:32:17,342","00:32:23,013","First, let's make the
cake here. Please watch it."
402,"00:32:23,014","00:32:25,349","Those who want to see
closely are also allowed."
403,"00:32:25,350","00:32:27,017",Let's go.
404,"00:32:29,646","00:32:33,983",I couldn't believe it had rained suddenly.
405,"00:32:33,984","00:32:38,821","But it's okay. This is a gardening
party room with a see-through roof."
406,"00:32:38,822","00:32:43,242","We are given the use of this room because
the owner is an acquaintance of my father."
407,"00:32:49,749","00:32:51,542",Great! Great!
408,"00:32:57,632","00:33:00,342",Looks delicious.
409,"00:33:01,970","00:33:04,054",Hugh!
410,"00:33:04,055","00:33:10,519","The cake is finished, please cut it."
411,"00:33:15,817","00:33:16,609",'Hah?
412,"00:33:16,610","00:33:17,610",What is wrong?
413,"00:33:17,611","00:33:19,820","There is only one knife, you know."
414,"00:33:19,821","00:33:23,741","What are you saying?
We'll both hold the knife."
415,"00:33:23,742","00:33:26,035","Hehe, that's right, yeah."
416,"00:33:26,036","00:33:29,663","Nobita, cut it quickly!"
417,"00:33:29,664","00:33:36,086","This cake cutting will be the first
activity the couple will do together."
418,"00:33:36,171","00:33:40,132","Nobita, look here, please!"
419,"00:33:41,718","00:33:46,805","Nobita, Shizuka,
congratulations on your marriage."
420,"00:33:46,806","00:33:49,850","Even though you can only
get 0 points in the past..."
421,"00:33:49,893","00:33:55,189","I'm happy you can be a good
man and get married today."
422,"00:33:57,025","00:34:00,944","Now, marriage is really fun, huh..."
423,"00:34:09,079","00:34:11,955","Oh, right, Shizuka became suspicious."
424,"00:34:11,956","00:34:14,416","Eh, really?"
425,"00:34:14,417","00:34:19,922","Now, let us hear the remarks from
our groom, Nobita Nobi."
426,"00:34:21,049","00:34:24,218","Oh, okay, remarks, right?"
427,"00:34:31,017","00:34:32,643",Good afternoon!
428,"00:34:35,480","00:34:38,857",Ah? Why? What is wrong?
429,"00:34:38,858","00:34:43,487","Not good afternoon.
You've thought about the speech, right?"
430,"00:34:43,488","00:34:46,532",Eh? Speech?
431,"00:34:46,533","00:34:51,412","Oh, yeah, so you mean that, huh?"
432,"00:34:52,997","00:34:56,125",Where will I put it?
433,"00:34:56,126","00:34:58,627","I don't know, you know."
434,"00:34:59,838","00:35:03,257","If I'm not mistaken... here, right?"
435,"00:35:03,258","00:35:06,510","No, this is it?"
436,"00:35:06,511","00:35:08,011",There can't be.
437,"00:35:09,764","00:35:11,807",Oh yes!
438,"00:35:11,808","00:35:18,105","Hahaha, how could I forget that...
Looks like I left it in the waiting room."
